gas,parameter_code,parameter_name,methodology_name,gpc_refno,year,formula_input_value,formula_input_units,formula_name,metadata,region,actor_id,datasource,rnk,methodology_id,formulainput_id
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,6.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-other""}",Western Asia & Middle East,GE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,bf71e050-725e-4a2f-ae0f-c6a2546da613
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-other""}",Western Africa,GW,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,f02f4a7d-0c88-4b30-abaf-aa819e6c7a9b
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,4.04,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-other""}",Caribbean,JM,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,3f301391-9007-4819-a512-d0e25d19dacf
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,11.88,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-other""}",Central America,NI,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,efdb594b-9f96-4950-ba32-6237cb73c465
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,21.78,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-other""}",South-Central Asia,PK,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,94ef8a5e-aeb8-4b86-ade8-e2822dcf64e4
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-other""}",Northern Europe,SE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,d4b9c812-d434-4440-ae7e-af6061d7b729
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,26.26,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-paper""}",Southern Europe,BA,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,3dce5a49-8a93-4fd8-bfd2-5e5ac182e6a2
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,21.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-paper""}",Western Asia & Middle East,BH,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,30794f31-a7a1-4d5d-bbeb-ffbdb0c921ab
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,16.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",Western Africa,BJ,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,ff64955e-b3a0-46e6-b110-0b8387c00b3d
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,20.2,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",Northern Africa,DZ,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,7f048c30-bfae-4b20-8dc9-e908b021ab36
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,13.86,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",Central America,GT,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,c8d1f0c1-739c-42b6-840c-69ac78572599
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,21.78,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-paper""}",Eastern Europe,HU,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,253a77a2-e809-446e-b72b-ab7cce473805
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,8.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",Eastern Africa,KE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,5ef9af6d-abed-4c7a-acc9-111e5dec8aee
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,16.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-paper""}",Western Africa,LR,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,aa729e74-2906-4c12-8215-81574f191234
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,13.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-paper""}",South-Eastern Asia,MY,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,9dc363f9-c9d0-4b6a-b5cc-23bd922c5204
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,39.6,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-paper""}",Southern Africa,MZ,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,84ccb620-83b1-4b00-aac4-1595e9729929
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,13.86,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-paper""}",Central America,NI,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,c5b2acf6-7d59-42cd-b923-9a416c65c2bc
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,8.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",Eastern Africa,SO,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,4c89011e-72db-403f-b792-71d9387e44e3
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,23.76,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",North America,US,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,baa8db1f-faf8-4c36-8a05-68e2e1e78b48
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Southern Europe,AD,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,e2a596e2-0bd9-4d67-ad10-ed4502a1fa56
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,7.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Western Asia & Middle East,AE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,8472bf52-0aa6-47b3-8e19-ad6da7f399be
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Western Europe,BE,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,3a2c2234-e329-41ae-abec-9b657cd7971d
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,10.89,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Latin America and Caribbean,BO,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,e1139351-793c-4c51-aa84-e055158b4285
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,5.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Western Africa,CI,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,c2a9d04b-f0a9-4e09-8f24-53304fc18048
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,10.89,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Latin America and Caribbean,CO,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,7dd04966-4459-4eb0-8f58-f95086f8f6bc
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,10.89,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Latin America and Caribbean,EC,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,c30b5604-125d-49ea-932f-2cbeadba7bde
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Western Europe,FR,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,44d448a7-3e44-4cdc-9f25-7a0d2a5f56fa
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Western Europe,GB,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,bb72d9c1-1454-41cf-8bba-328283c2ab76
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,7.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Western Asia & Middle East,GE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,ca177165-c49c-4cc2-b1e7-4bd9043465a7
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,5.94,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Eastern Europe,HU,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,8d321c3e-f54f-4168-ad55-6857e88ad125
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Southern Europe,IT,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,007d3a69-a558-42e9-9d48-2c8b4fad7eac
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Western Europe,LU,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,486aa366-91dc-4c1e-81c9-de1631568d5e
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,5.05,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Northern Africa,LY,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,3c8f911a-d607-47cf-963f-406bde9e989a
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Western Europe,MC,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,d916cf72-69ad-4905-9564-d8be111c9d89
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,6.93,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Central America,NI,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,779e3420-8c71-464b-b91c-bcacc6772df8
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,6.93,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-plastics""}",Central America,SV,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,8581aac3-279f-4973-b8a4-43ba6c29ea2e
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,7.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Western Asia & Middle East,SY,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,900fbab2-611d-4130-8117-19f71e4e596a
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,7.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Western Asia & Middle East,YE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,468c73ec-f9aa-485c-95fe-216dcf06b617
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Southern Africa,BW,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,2a7413b3-f7d2-491d-888f-af2f2df2ad86
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,3.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Middle Africa,CF,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,f7ca5a1d-6fec-4c8d-9a59-4bf85c357ecc
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,3.03,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Northern Africa,DZ,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,33298701-b8b9-4a2d-8455-d5ac21c9a874
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,2.97,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Latin America and Caribbean,EC,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,8f0f8b13-27e8-45f0-b05a-0a76b3175bba
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,2.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Eastern Africa,ER,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,c2a2a7aa-3f5f-4453-b05d-1b973c7c70f0
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,2.02,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Northern Europe,FI,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,785d25d9-08b4-4ffa-bedc-e1c219078570
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,5.05,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Caribbean,GD,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,ee8663e3-7309-4411-8a76-e4da53886eb8
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,3.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Western Asia & Middle East,JO,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,39acddc6-186e-46a7-9106-0d5f1bc27e21
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,3.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Western Asia & Middle East,KW,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,6a8da4e0-c79f-4627-9e9c-a121ace7b2c5
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Western Europe,LU,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,554017f9-787a-43a8-9992-8185f48377b9
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,4.04,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Eastern Asia,MN,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,07f20a97-c44b-487b-b13f-6df24edf68fe
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Southern Europe,MT,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,8b8d5b69-693a-4f16-9146-6bf553bf561d
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Southern Africa,MZ,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,4562a226-9614-4373-9257-a697ac1513d2
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Oceania: Australia and New Zealand,NZ,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,dfe85f68-e97c-4a4b-b750-d2cbdc36ed40
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,2.97,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",South-Central Asia,PK,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,09c30772-ba5e-44c5-9c9f-1f2d775e4379
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Southern Europe,RS,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,aac44857-adff-4cd5-be06-60ec99288402
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,2.02,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Northern Europe,SE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,51e08390-321b-4720-8c24-530983824dc1
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,2.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Western Africa,SN,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,0d226e66-34c4-407a-805d-94a34c1cf281
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,2.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Eastern Africa,SO,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,02e1f071-5d33-4153-859f-5d312f692b3e
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,5.05,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Caribbean,TT,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,9823bb50-742f-42c2-806a-b1e1d1940adf
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,2.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Eastern Africa,UG,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,ef24c382-104b-4b8d-a68a-76f408f0b986
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,16.16,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Southern Europe,AD,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,a2fc74cf-79ec-491d-a516-c51fd708c61c
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,7.92,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-wood""}",South-Central Asia,AF,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,a09fe919-1a22-4501-8b43-23595c2cd9d7
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,17.82,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Western Europe,AT,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,3e7b4306-81ab-4c25-a01a-ceb67ae93a35
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-nappies""}",Southern Europe,BA,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,51063155-2bdc-4e90-90d4-1f9065810c29
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-nappies""}",Western Africa,BJ,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,21163568-02d8-4ff1-a9e4-3b8283b0a743
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-nappies""}",Eastern Asia,CN,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,243638b5-4b19-404b-b090-f2bf46b13326
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-nappies""}",Caribbean,CU,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,7154af72-536d-4970-825d-1e3f86bce787
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-nappies""}",Northern Africa,EG,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,2fb43292-95fa-4e6d-9eda-43cc4a5e0417
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-nappies""}",Eastern Africa,ET,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,6eaaf992-59c3-4aaa-8223-b0fc91cb9395
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-nappies""}",Middle Africa,GA,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,9d313007-577d-4090-b4f4-8710ab7e0c35
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-nappies""}",Central America,GT,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,564efabf-b645-499c-9e1a-910638a7eb89
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-nappies""}",Central America,HN,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,ec14145c-1cbb-4e5f-9cec-9397b9988e95
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-nappies""}",Caribbean,HT,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,e890d886-bd6e-47f6-9dba-633a36cf088d
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-nappies""}",Northern Europe,IE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,9fd2e10f-2d38-4fd5-aaef-75a46104bfdf
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-nappies""}",Southern Africa,LS,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,a5f550c2-6052-4c17-b1f0-6cd5c4d8037f
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-nappies""}",Oceania: except for Australia and New Zealand,SB,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,6335ef2b-ea10-4559-a191-a964c04789df
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-nappies""}",Caribbean,TT,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,157099a5-58b9-47d3-9c6e-93d33b2b7ecb
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-other""}",Southern Europe,AD,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,9f3dd71d-e312-4e66-a2a1-cc3ac1c870f8
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,6.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-other""}",Western Asia & Middle East,AE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,80df9073-d5b0-47e4-a4c5-4c54902ffde3
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,6.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-other""}",Western Asia & Middle East,AM,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,76752a0a-da4c-4b69-b9a5-42e732f1a2b1
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-other""}",Southern Europe,BA,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,f1de7be8-dbbf-4445-bb6a-85565e12fe8d
